district_name,state_name,district_code,year,pm25_sedac_raw,pm25_sedac_median,pm25_sedac_std
Amreli,Gujarat,IND.11.2_1,2003,33.64621076058098,34.0,2.280169905560455
Anand,Gujarat,IND.11.3_1,2003,39.41067146282974,38.5,2.1708394747090396
Aravalli,Gujarat,IND.11.4_1,2003,39.86987211471711,40.20000076293945,1.5605476326330023
BanasKantha,Gujarat,IND.11.5_1,2003,50.87580901856764,52.099998474121094,5.919337933562405
Bharuch,Gujarat,IND.11.6_1,2003,37.29811497326203,37.20000076293945,1.9281113960885057
Bhavnagar,Gujarat,IND.11.7_1,2003,36.26177277189687,35.79999923706055,2.6420300353845025
Botad,Gujarat,IND.11.8_1,2003,38.774007391997166,38.900001525878906,0.7845516059929355
ChhotaUdaipur,Gujarat,IND.11.9_1,2003,34.945305237062286,34.70000076293945,2.220013214299435
Dahod,Gujarat,IND.11.10_1,2003,33.75132430841671,33.79999923706055,1.5195246126638722
DevbhumiDwarka,Gujarat,IND.11.11_1,2003,40.040256515688256,40.20000076293945,2.0361388978371546
Gandhinagar,Gujarat,IND.11.12_1,2003,44.78737261669954,44.900001525878906,2.39871726223135
GirSomnath,Gujarat,IND.11.13_1,2003,31.882231841216218,32.04999923706055,1.9760803642998697
Jamnagar,Gujarat,IND.11.14_1,2003,40.828557322801025,41.20000076293945,1.76272657299148
Junagadh,Gujarat,IND.11.15_1,2003,32.568542041366904,33.0,2.755405769484859
Kachchh,Gujarat,IND.11.16_1,2003,48.991918058088956,48.900001525878906,3.9630096223635665
Kheda,Gujarat,IND.11.17_1,2003,40.46287278824201,40.599998474121094,1.3350430619810432
Mahesana,Gujarat,IND.11.18_1,2003,47.56254022914521,47.70000076293945,2.190127356232352
Mahisagar,Gujarat,IND.11.19_1,2003,36.52584717507275,36.5,1.431364083660736
Morbi,Gujarat,IND.11.20_1,2003,40.42541524073637,40.5,1.164332307002414
Narmada,Gujarat,IND.11.21_1,2003,32.289601776109365,31.700000762939453,3.1402077777674355
Navsari,Gujarat,IND.11.22_1,2003,32.163716923380726,31.799999237060547,2.5871833690171293
PanchMahals,Gujarat,IND.11.23_1,2003,37.03778089141522,37.099998474121094,2.358746550304176
Patan,Gujarat,IND.11.24_1,2003,50.06033352070452,50.5,1.438719667881348
Porbandar,Gujarat,IND.11.25_1,2003,37.85725529925187,37.900001525878906,1.7923677225808439
Rajkot,Gujarat,IND.11.26_1,2003,37.3096435143458,37.29999923706055,1.5743360532445845
SabarKantha,Gujarat,IND.11.27_1,2003,41.757563479200435,42.29999923706055,2.5242873835782227
Surat,Gujarat,IND.11.28_1,2003,34.82619750656168,35.29999923706055,1.9783756023408148
Surendranagar,Gujarat,IND.11.29_1,2003,40.900173718344654,40.0,3.8337901255173765
Tapi,Gujarat,IND.11.30_1,2003,32.28044007756338,32.400001525878906,1.7523800005649748
TheDangs,Gujarat,IND.11.31_1,2003,28.30342741935484,28.600000381469727,1.7443404113169834
Vadodara,Gujarat,IND.11.32_1,2003,38.6342576249647,38.599998474121094,0.7730775487012257
Valsad,Gujarat,IND.11.33_1,2003,29.08843895011601,29.100000381469727,1.457766393603534
Ambala,Haryana,IND.12.1_1,2003,48.53561288612962,49.900001525878906,5.53969246323931
Bhiwani,Haryana,IND.12.2_1,2003,65.3140971411902,63.900001525878906,6.832950419976605
Faridabad,Haryana,IND.12.3_1,2003,82.86999268213357,83.30000305175781,6.796531295360494
Fatehabad,Haryana,IND.12.4_1,2003,63.555744752121484,63.79999923706055,2.2077580363441918
Gurgaon,Haryana,IND.12.5_1,2003,84.36830357142857,83.9000015258789,4.814448936875766
Hisar,Haryana,IND.12.6_1,2003,64.3674019290523,64.30000305175781,4.602330543907617
Jhajjar,Haryana,IND.12.7_1,2003,83.9990766315519,84.0999984741211,6.35799257906009
Jind,Haryana,IND.12.8_1,2003,71.32707349468713,71.0,4.355935613062132
Kaithal,Haryana,IND.12.9_1,2003,63.944720478847046,64.5,3.9579706513572224
Karnal,Haryana,IND.12.10_1,2003,66.90086877593362,67.5,4.853963986889352
Kurukshetra,Haryana,IND.12.11_1,2003,56.976343457943926,56.79999923706055,1.7535364201526586
Mahendragarh,Haryana,IND.12.12_1,2003,62.38702939932318,62.0,3.2909283630814405
Mewat,Haryana,IND.12.13_1,2003,72.24157270786934,73.19999694824219,4.916372135065604
Palwal,Haryana,IND.12.14_1,2003,80.65860033092659,80.9000015258789,2.516629458588786
Panchkula,Haryana,IND.12.15_1,2003,36.64791479316547,36.400001525878906,2.053974717728905
Panipat,Haryana,IND.12.16_1,2003,80.20807291666667,79.94999694824219,3.6216776256688483
Rewari,Haryana,IND.12.17_1,2003,71.73722891238012,71.5999984741211,3.6734610420285065
Rohtak,Haryana,IND.12.18_1,2003,83.73617057458387,83.44999694824219,3.642404516937952
Sirsa,Haryana,IND.12.19_1,2003,59.8503948870845,59.900001525878906,3.036261096089824
Sonipat,Haryana,IND.12.20_1,2003,87.34431623408423,87.5,5.101070471644599
Yamunanagar,Haryana,IND.12.21_1,2003,50.015970515970515,49.900001525878906,5.099754917651536
Bilaspur,HimachalPradesh,IND.13.1_1,2003,31.56864794481982,30.899999618530273,2.5524848844847363
Chamba,HimachalPradesh,IND.13.2_1,2003,25.649872346413638,25.200000762939453,2.1008462523005997
Hamirpur,HimachalPradesh,IND.13.3_1,2003,28.155795313972668,28.0,3.2142497189223467
Kangra,HimachalPradesh,IND.13.4_1,2003,25.36250229105572,24.600000381469727,2.971385025461341
Kinnaur,HimachalPradesh,IND.13.5_1,2003,24.2674537662557,25.0,3.1096435847265065
Kinnaur,HimachalPradesh,Z04.13.5_1,2003,15.492592140480324,15.300000190734863,0.762027415247665
Kinnaur,HimachalPradesh,Z09.13.5_1,2003,24.648956298828125,24.700000762939453,0.46948437174223234
Kullu,HimachalPradesh,IND.13.6_1,2003,26.61609825004768,26.0,1.9694743314897198
Lahul&Spiti,HimachalPradesh,IND.13.7_1,2003,20.83477803291236,21.299999237060547,3.84588044835869
Lahul&Spiti,HimachalPradesh,Z04.13.7_1,2003,15.657064686650815,15.699999809265137,0.821421126312055
Mandi,HimachalPradesh,IND.13.8_1,2003,27.496063613993083,27.799999237060547,2.4630929074931
Shimla,HimachalPradesh,IND.13.9_1,2003,29.92389962978198,30.200000762939453,2.1631825635826263
Sirmaur,HimachalPradesh,IND.13.10_1,2003,34.49614102685325,34.20000076293945,4.134679587273947
Solan,HimachalPradesh,IND.13.11_1,2003,31.250703294468547,31.100000381469727,2.1506605984106777
Una,HimachalPradesh,IND.13.12_1,2003,35.977624184969116,35.099998474121094,3.2715963512669344
Anantnag,JammuandKashmir,Z01.14.1_1,2003,20.50163341483099,20.399999618530273,1.9995634641297158
Badgam,JammuandKashmir,Z01.14.2_1,2003,23.443569553805773,24.100000381469727,1.8389987183826255
Bandipore,JammuandKashmir,Z01.14.3_1,2003,18.761863776230832,18.5,1.6353300498533396
Baramulla,JammuandKashmir,Z01.14.4_1,2003,25.01395017864761,24.899999618530273,2.2089924168137833
Doda,JammuandKashmir,Z01.14.5_1,2003,24.99684542586751,24.899999618530273,1.3101723338507076
Ganderbal,JammuandKashmir,Z01.14.6_1,2003,18.989779754663424,18.799999237060547,1.084817892729205
Jammu,JammuandKashmir,Z01.14.7_1,2003,31.67886771639265,31.700000762939453,3.8206331037040546
Kargil,JammuandKashmir,Z01.14.8_1,2003,14.527277560763888,14.5,2.5810541752495237
Kathua,JammuandKashmir,Z01.14.9_1,2003,26.792329093799683,26.600000381469727,2.220695214530168
Kishtwar,JammuandKashmir,Z01.14.10_1,2003,20.6086927314255,20.600000381469727,2.2788617199488894
Kulgam,JammuandKashmir,Z01.14.11_1,2003,23.886371793644717,24.0,1.4064327599969202
Kupwara,JammuandKashmir,Z01.14.12_1,2003,24.653333333333332,24.899999618530273,2.2482602345312936
Leh(Ladakh),JammuandKashmir,Z01.14.13_1,2003,6.608234643694983,5.699999809265137,2.8548154348165835
Poonch,JammuandKashmir,Z01.14.14_1,2003,29.238286066584465,29.799999237060547,2.0002669952369883
Pulwama,JammuandKashmir,Z01.14.15_1,2003,19.60824022346369,19.5,0.6364634673897729
Rajouri,JammuandKashmir,Z01.14.16_1,2003,30.254860969906467,30.200000762939453,1.969301735900388
Ramban,JammuandKashmir,Z01.14.17_1,2003,23.992685267857144,23.799999237060547,1.0411823100727347
Reasi,JammuandKashmir,Z01.14.18_1,2003,25.62770030661546,25.600000381469727,1.6615815097969935
Samba,JammuandKashmir,Z01.14.19_1,2003,30.239701263957816,30.200000762939453,2.6032118093072683
Shupiyan,JammuandKashmir,Z01.14.20_1,2003,23.414345481178977,23.799999237060547,1.8374517155524603
Srinagar,JammuandKashmir,Z01.14.21_1,2003,19.653432010825163,19.600000381469727,0.6286238744567719
Udhampur,JammuandKashmir,Z01.14.22_1,2003,25.712615374472573,25.600000381469727,1.383463652210758
Bokaro,Jharkhand,IND.15.1_1,2003,51.1943313238189,51.70000076293945,3.101466395048247
Chatra,Jharkhand,IND.15.2_1,2003,40.92498877917415,40.70000076293945,2.3719790868683113
Deoghar,Jharkhand,IND.15.3_1,2003,39.98344827586207,40.29999923706055,1.5697022388917852
Dhanbad,Jharkhand,IND.15.4_1,2003,48.76601456639566,49.5,3.457271454950204
Dumka,Jharkhand,IND.15.5_1,2003,37.3415058599582,37.29999923706055,1.727681208524859
Garhwa,Jharkhand,IND.15.6_1,2003,36.856434279415815,36.20000076293945,2.6708773116234825
Giridih,Jharkhand,IND.15.7_1,2003,42.447888589398026,42.79999923706055,2.6107589838648724
Godda,Jharkhand,IND.15.8_1,2003,42.19730078125,42.599998474121094,3.5612655707176364
Gumla,Jharkhand,IND.15.9_1,2003,39.39356543712955,40.29999923706055,5.213070288877971
Hazaribagh,Jharkhand,IND.15.10_1,2003,44.113284910965326,43.599998474121094,3.496228254741379
Jamtara,Jharkhand,IND.15.11_1,2003,41.57465386420526,41.29999923706055,1.6940563345699327
Khunti,Jharkhand,IND.15.12_1,2003,46.1225661794767,46.70000076293945,3.725197309645593
Kodarma,Jharkhand,IND.15.13_1,2003,43.906645948679724,43.79999923706055,1.721481818725473
Latehar,Jharkhand,IND.15.14_1,2003,37.792019027484145,37.599998474121094,4.0899905772881375
Lohardaga,Jharkhand,IND.15.15_1,2003,40.27250519259819,41.70000076293945,4.03187259778945
Pakur,Jharkhand,IND.15.16_1,2003,39.98025734163592,39.400001525878906,2.8264734578389823
Palamu,Jharkhand,IND.15.17_1,2003,38.94179262585378,38.79999923706055,2.621006035985837
PashchimiSinghbhum,Jharkhand,IND.15.18_1,2003,44.91173600157729,45.099998474121094,3.7330053765683626
PurbiSinghbhum,Jharkhand,IND.15.19_1,2003,43.856298703880405,44.29999923706055,3.3785656728412676
Ramgarh,Jharkhand,IND.15.20_1,2003,52.815551035502956,53.599998474121094,3.164430657950031
Ranchi,Jharkhand,IND.15.21_1,2003,45.39198558360352,44.900001525878906,3.807022915513557
Sahibganj,Jharkhand,IND.15.22_1,2003,43.41456794447274,42.79999923706055,3.132558199183338
Saraikela-kharsawan,Jharkhand,IND.15.23_1,2003,45.40544631375911,45.099998474121094,2.9561490628066966
Simdega,Jharkhand,IND.15.24_1,2003,40.67276102610261,40.29999923706055,2.697055692271982
Bagalkot,Karnataka,IND.16.1_1,2003,22.856347074227923,22.200000762939453,2.281705540889062
Bangalore,Karnataka,IND.16.3_1,2003,24.198015004823596,24.100000381469727,1.6565650627490474
BangaloreRural,Karnataka,IND.16.2_1,2003,22.612096800363446,22.5,1.0444403987826338
Belgaum,Karnataka,IND.16.4_1,2003,23.788131728801496,23.100000381469727,3.03485075770557
Bellary,Karnataka,IND.16.5_1,2003,23.624098172295852,23.399999618530273,1.964406629915221
Bidar,Karnataka,IND.16.6_1,2003,25.038180416397328,25.100000381469727,2.2259064351388687
Bijapur,Karnataka,IND.16.7_1,2003,24.49098896147781,24.600000381469727,1.496988010777361
Chamrajnagar,Karnataka,IND.16.8_1,2003,19.671656736510982,20.600000381469727,3.2267311859029535
Chikballapura,Karnataka,IND.16.9_1,2003,22.957905321782178,23.0,1.1466890317097571
Chikmagalur,Karnataka,IND.16.10_1,2003,17.47648040033361,17.0,2.337598673048872
Chitradurga,Karnataka,IND.16.11_1,2003,22.641473245924875,22.899999618530273,1.3662316355209745
DakshinaKannada,Karnataka,IND.16.12_1,2003,17.289165730708245,17.100000381469727,1.2420014359432938
Davanagere,Karnataka,IND.16.13_1,2003,21.161508169344646,21.5,1.2247001874440409
Dharwad,Karnataka,IND.16.14_1,2003,20.674640659760847,20.5,1.4265953631297819
Gadag,Karnataka,IND.16.15_1,2003,22.272669057377048,22.200000762939453,1.0691359383926575
Gulbarga,Karnataka,IND.16.16_1,2003,25.232857602747075,25.399999618530273,0.8160911875528761
Hassan,Karnataka,IND.16.17_1,2003,17.790565703138853,17.700000762939453,2.0754485648600793
Haveri,Karnataka,IND.16.18_1,2003,20.240509778276035,20.299999237060547,0.8412617455765133
Kodagu,Karnataka,IND.16.19_1,2003,13.296012417521995,13.199999809265137,0.8746823068585445
Kolar,Karnataka,IND.16.20_1,2003,21.97645150015115,22.0,0.9089830423335146
Koppal,Karnataka,IND.16.21_1,2003,23.538333243301643,23.399999618530273,2.048283860402232
Mandya,Karnataka,IND.16.22_1,2003,21.117045524312378,21.100000381469727,1.9173938221921794
Mysore,Karnataka,IND.16.23_1,2003,16.609924713193116,15.699999809265137,3.150097106205645
Raichur,Karnataka,IND.16.24_1,2003,25.158048245614037,25.5,1.839040588002238
Ramanagara,Karnataka,IND.16.25_1,2003,22.54561543915435,22.600000381469727,0.6879947426467636
Shimoga,Karnataka,IND.16.26_1,2003,18.97782756489493,18.899999618530273,0.9245541721778646
Tumkur,Karnataka,IND.16.27_1,2003,22.301413455018082,22.0,1.3888877079326793
Udupi,Karnataka,IND.16.28_1,2003,20.062333598299112,20.100000381469727,1.0493056099331093
UttaraKannada,Karnataka,IND.16.29_1,2003,22.829440980278424,22.899999618530273,1.9637984418986991
Yadgir,Karnataka,IND.16.30_1,2003,24.255936379928315,24.299999237060547,0.9995633960942496
Alappuzha,Kerala,IND.17.1_1,2003,22.075712881022614,21.899999618530273,1.6143987412441891
Ernakulam,Kerala,IND.17.2_1,2003,19.369817680210584,19.150001525878906,3.000234204234767
Idukki,Kerala,IND.17.3_1,2003,14.915580118062318,14.699999809265137,2.13410333149663
Kannur,Kerala,IND.17.4_1,2003,15.404829545454545,15.399999618530273,1.0238216123352082
Kasaragod,Kerala,IND.17.5_1,2003,17.342008573178198,17.200000762939453,1.0600287084773434
Kollam,Kerala,IND.17.6_1,2003,18.805146711024218,19.100000381469727,1.7751717703420336
Kottayam,Kerala,IND.17.7_1,2003,18.743500866551127,18.0,2.287521004154041
Kozhikode,Kerala,IND.17.8_1,2003,16.953376279239766,17.200000762939453,1.872021969859622
Malappuram,Kerala,IND.17.9_1,2003,14.457858376511226,13.800000190734863,2.5310287638065434
Palakkad,Kerala,IND.17.10_1,2003,12.798754571931726,12.5,2.1354241761494603
Pathanamthitta,Kerala,IND.17.11_1,2003,16.78237971344557,16.899999618530273,1.724809050929161
Thiruvananthapuram,Kerala,IND.17.12_1,2003,21.171530673019653,21.600000381469727,2.1178386746056237
Thrissur,Kerala,IND.17.13_1,2003,16.471951580518947,16.299999237060547,2.7135057763763375
Wayanad,Kerala,IND.17.14_1,2003,12.055856943265422,12.199999809265137,0.8192978389843573
Lakshadweep,Lakshadweep,IND.18.1_1,2003,21.104762486049108,20.899999618530273,0.8638100133776345
AgarMalwa,MadhyaPradesh,IND.19.1_1,2003,40.473544973544975,40.5,1.6381119870045169
Alirajpur,MadhyaPradesh,IND.19.2_1,2003,31.383619399794803,31.299999237060547,1.6621279617433051
Anuppur,MadhyaPradesh,IND.19.3_1,2003,36.3615092527933,36.70000076293945,1.5185368536725035
Ashoknagar,MadhyaPradesh,IND.19.4_1,2003,41.58355396239886,41.79999923706055,1.5913418168296007
Balaghat,MadhyaPradesh,IND.19.5_1,2003,38.09365710923954,37.900001525878906,2.7390897694485363
Barwani,MadhyaPradesh,IND.19.6_1,2003,34.00316188870152,33.70000076293945,3.248726968751669
Betul,MadhyaPradesh,IND.19.7_1,2003,30.243558644434327,30.399999618530273,1.4731970523004458
Bhind,MadhyaPradesh,IND.19.8_1,2003,70.95570088845015,71.4000015258789,4.13605183968157
Bhopal,MadhyaPradesh,IND.19.9_1,2003,37.693997395833335,37.900001525878906,1.5658269465770953
Burhanpur,MadhyaPradesh,IND.19.10_1,2003,33.611027860093394,33.5,1.4247317374801154
Chhatarpur,MadhyaPradesh,IND.19.11_1,2003,40.40353208504625,39.20000076293945,6.1801980143388
Chhindwara,MadhyaPradesh,IND.19.12_1,2003,31.127975902448465,31.200000762939453,2.9835576571338382
Damoh,MadhyaPradesh,IND.19.13_1,2003,33.04780540208717,32.79999923706055,2.2138140697084685
Datia,MadhyaPradesh,IND.19.14_1,2003,58.67747745270567,58.5,3.356693913488641
Dewas,MadhyaPradesh,IND.19.15_1,2003,34.88714425907753,35.29999923706055,1.6681329781807708
Dhar,MadhyaPradesh,IND.19.16_1,2003,36.00315656565657,35.599998474121094,1.568939499916149
Dindori,MadhyaPradesh,IND.19.17_1,2003,31.709426462859145,31.399999618530273,2.6188709435799105
EastNimar,MadhyaPradesh,IND.19.18_1,2003,34.200796850998465,34.70000076293945,1.6560161802693434
Guna,MadhyaPradesh,IND.19.19_1,2003,41.41973508459483,41.400001525878906,1.7335561579489993
Gwalior,MadhyaPradesh,IND.19.20_1,2003,57.728495275018176,58.099998474121094,5.307855847529593
Harda,MadhyaPradesh,IND.19.21_1,2003,34.19175008629617,34.70000076293945,1.8767487936287384
Hoshangabad,MadhyaPradesh,IND.19.22_1,2003,34.192398019634396,34.79999923706055,2.6364826505741057
Indore,MadhyaPradesh,IND.19.23_1,2003,35.15415390784485,35.0,1.3829623305992507
Jabalpur,MadhyaPradesh,IND.19.24_1,2003,35.07167138810198,35.20000076293945,2.2822301244448084
Jhabua,MadhyaPradesh,IND.19.25_1,2003,34.54738270888594,34.5,1.1129243199957621
Katni,MadhyaPradesh,IND.19.26_1,2003,33.84176751008434,33.79999923706055,1.7383182250381468
Mandla,MadhyaPradesh,IND.19.27_1,2003,34.83965202816664,35.29999923706055,2.5372086158889062
Mandsaur,MadhyaPradesh,IND.19.28_1,2003,42.98489886568962,43.29999923706055,1.926372324905047
Morena,MadhyaPradesh,IND.19.29_1,2003,67.530688373641,68.0999984741211,9.142196298732912
Narsimhapur,MadhyaPradesh,IND.19.30_1,2003,34.739088725706715,35.20000076293945,2.147225858002489
Neemuch,MadhyaPradesh,IND.19.31_1,2003,41.96977957061842,42.0,2.2127419661766834
Panna,MadhyaPradesh,IND.19.32_1,2003,35.65802781289507,35.099998474121094,3.3873256032487538
Raisen,MadhyaPradesh,IND.19.33_1,2003,36.2438410883808,36.5,2.1048919729162083
Rajgarh,MadhyaPradesh,IND.19.34_1,2003,40.79079845104186,41.0,1.2337776881448013
Ratlam,MadhyaPradesh,IND.19.35_1,2003,38.555350946836036,37.79999923706055,2.1278035133865987
Rewa,MadhyaPradesh,IND.19.36_1,2003,46.03006981382979,45.400001525878906,4.788674620442103
Sagar,MadhyaPradesh,IND.19.37_1,2003,35.987491052747494,35.599998474121094,2.3910097381184094
Satna,MadhyaPradesh,IND.19.38_1,2003,40.102152850516234,40.29999923706055,3.700172651857542
Sehore,MadhyaPradesh,IND.19.39_1,2003,36.49426875973689,36.599998474121094,1.538139026503436
Seoni,MadhyaPradesh,IND.19.40_1,2003,34.814234297466705,35.20000076293945,2.1306763631904144
Shahdol,MadhyaPradesh,IND.19.41_1,2003,32.83479464894342,32.599998474121094,1.9125653349016065
Shajapur,MadhyaPradesh,IND.19.42_1,2003,38.803439408550304,38.900001525878906,1.0517092650353361
Sheopur,MadhyaPradesh,IND.19.43_1,2003,49.79858623336745,49.79999923706055,3.9542551847838396
Shivpuri,MadhyaPradesh,IND.19.44_1,2003,45.73817612488033,45.099998474121094,2.856861605617472
Sidhi,MadhyaPradesh,IND.19.45_1,2003,35.95329411764706,34.79999923706055,3.9698706405968758
Singrauli,MadhyaPradesh,IND.19.46_1,2003,36.85484932709187,36.70000076293945,2.621502566015553
Tikamgarh,MadhyaPradesh,IND.19.47_1,2003,43.69964627835279,43.400001525878906,3.236190138564054
Ujjain,MadhyaPradesh,IND.19.48_1,2003,37.96501440788251,37.900001525878906,1.3364340668085994
Umaria,MadhyaPradesh,IND.19.49_1,2003,32.89147382397572,32.79999923706055,1.4400377879162305
Vidisha,MadhyaPradesh,IND.19.50_1,2003,39.596848455598455,40.0,1.465240805718769
WestNimar,MadhyaPradesh,IND.19.51_1,2003,35.42780899375089,36.20000076293945,2.9236566239010067
Ahmadnagar,Maharashtra,IND.20.1_1,2003,30.41367563073809,30.5,2.1295555825514367
Akola,Maharashtra,IND.20.2_1,2003,34.81947346427079,35.099998474121094,0.9689760488666669
Amravati,Maharashtra,IND.20.3_1,2003,33.41096520181064,35.0,3.1664546013316452
Aurangabad,Maharashtra,IND.20.4_1,2003,32.204296200345425,32.099998474121094,1.086220292657681
Bhandara,Maharashtra,IND.20.5_1,2003,39.47662927350427,39.0,1.9819856443395147
Bid,Maharashtra,IND.20.6_1,2003,28.80705729699325,28.600000381469727,1.244425202356996
Buldana,Maharashtra,IND.20.7_1,2003,33.92248376623377,33.5,1.7416631381334262
Chandrapur,Maharashtra,IND.20.8_1,2003,32.137578716977266,32.20000076293945,2.3191786963509244
Dhule,Maharashtra,IND.20.9_1,2003,34.06099056792694,35.0,2.8375432999719594
Garhchiroli,Maharashtra,IND.20.10_1,2003,32.335832865506454,32.099998474121094,3.8414725819235445
Gondiya,Maharashtra,IND.20.11_1,2003,40.15006372792838,40.099998474121094,1.7777768421648539
Hingoli,Maharashtra,IND.20.12_1,2003,31.57158547565822,31.600000381469727,0.6764928690296207
Jalgaon,Maharashtra,IND.20.13_1,2003,35.69491447433003,35.900001525878906,1.669238960129576
Jalna,Maharashtra,IND.20.14_1,2003,32.56766403685467,32.5,0.8974485357559333
Kolhapur,Maharashtra,IND.20.15_1,2003,25.37790254400865,24.799999237060547,3.3537444162789063
Latur,Maharashtra,IND.20.16_1,2003,27.89454074194071,28.0,0.8810684077581167
MumbaiCity,Maharashtra,IND.20.17_1,2003,33.81052760074013,34.5,1.5832106414500275
MumbaiSuburban,Maharashtra,IND.20.18_1,2003,32.57316218661723,32.70000076293945,2.113926814285624
Nagpur,Maharashtra,IND.20.19_1,2003,36.30242379462216,36.20000076293945,1.712119644173067
Nanded,Maharashtra,IND.20.20_1,2003,29.531893089028284,29.399999618530273,1.3742525904054375
Nandurbar,Maharashtra,IND.20.21_1,2003,32.42611602824531,32.29999923706055,3.0608169231449014
Nashik,Maharashtra,IND.20.22_1,2003,29.43259045132413,29.700000762939453,2.631244133898655
Osmanabad,Maharashtra,IND.20.23_1,2003,27.00139318885449,27.200000762939453,0.8597363857411406
Palghar,Maharashtra,IND.20.24_1,2003,29.864915175649138,29.899999618530273,0.9655260082322412
Parbhani,Maharashtra,IND.20.25_1,2003,30.800495776716858,30.799999237060547,0.8655915175243559
Pune,Maharashtra,IND.20.26_1,2003,29.22719049940012,29.299999237060547,1.969427788138939
Raigarh,Maharashtra,IND.20.27_1,2003,29.115505669501417,28.600000381469727,2.442783219493876
Ratnagiri,Maharashtra,IND.20.28_1,2003,25.36875913615481,25.200000762939453,1.2670856304195524
Sangli,Maharashtra,IND.20.29_1,2003,25.818804673508748,25.5,1.905289625762148
Satara,Maharashtra,IND.20.30_1,2003,26.212103897924845,26.5,2.2138452852376758
Sindhudurg,Maharashtra,IND.20.31_1,2003,25.924791236225897,25.899999618530273,1.489960463609832
Solapur,Maharashtra,IND.20.32_1,2003,27.176085625098782,27.299999237060547,0.9607363767373329
Thane,Maharashtra,IND.20.33_1,2003,31.304912674993137,31.200000762939453,1.6676675458380086
Wardha,Maharashtra,IND.20.34_1,2003,34.911726598173516,35.20000076293945,1.2369004770411525
Washim,Maharashtra,IND.20.35_1,2003,32.537894030851774,32.29999923706055,1.3134744628022588
Yavatmal,Maharashtra,IND.20.36_1,2003,32.350192554557125,32.20000076293945,1.5013681409696773
Bishnupur,Manipur,IND.21.1_1,2003,30.367132867132867,30.399999618530273,2.22774761400413
Chandel,Manipur,IND.21.2_1,2003,22.876857498238817,23.200000762939453,2.3656689119677448
Churachandpur,Manipur,IND.21.3_1,2003,22.420115276783584,22.700000762939453,2.1228739177907383
ImphalEast,Manipur,IND.21.4_1,2003,25.29145126626394,24.899999618530273,1.9215954461906342
ImphalWest,Manipur,IND.21.5_1,2003,29.054771839488637,29.0,2.889876594015992
Senapati,Manipur,IND.21.6_1,2003,21.7688036029176,21.5,1.6893888851509196
Tamenglong,Manipur,IND.21.7_1,2003,23.055975687033083,23.299999237060547,1.7756833201429
Thoubal,Manipur,IND.21.8_1,2003,28.15777839781746,28.100000381469727,2.2531237220476323
Ukhrul,Manipur,IND.21.9_1,2003,21.434477574542722,21.399999618530273,1.6930840759596577
EastGaroHills,Meghalaya,IND.22.1_1,2003,27.838896599030118,27.5,1.450921790888146
EastKhasiHills,Meghalaya,IND.22.2_1,2003,25.6517578125,24.200000762939453,6.497941116803505
JaintiaHills,Meghalaya,IND.22.3_1,2003,24.286130536130536,23.799999237060547,3.6285114516939916
NorthGaroHills,Meghalaya,IND.22.4_1,2003,27.62810740427928,27.5,1.2446364105982697
RiBhoi,Meghalaya,IND.22.5_1,2003,28.367380446178938,28.299999237060547,2.7325125341857563
SouthGaroHills,Meghalaya,IND.22.6_1,2003,35.128875640446054,35.5,3.3003285134058307
SouthWestGaroHills,Meghalaya,IND.22.7_1,2003,39.601072123122314,39.599998474121094,2.7500251712460964
SouthWestKhasiHills,Meghalaya,IND.22.8_1,2003,27.240422204847537,28.799999237060547,6.578764346846573
WestGaroHills,Meghalaya,IND.22.9_1,2003,32.40365725511696,32.099998474121094,3.663346939642056
WestKhasiHills,Meghalaya,IND.22.10_1,2003,24.165509090245326,24.700000762939453,4.535931201943338
Aizawl,Mizoram,IND.23.1_1,2003,27.639291843739784,27.700000762939453,3.452135536770201
Champhai,Mizoram,IND.23.2_1,2003,24.769188280993095,25.0,3.0419452395937454
Kolasib,Mizoram,IND.23.3_1,2003,28.778636092061515,28.899999618530273,1.9329450991342898
Lawangtlai,Mizoram,IND.23.4_1,2003,41.47127604166667,41.400001525878906,3.0822777363898037
Lunglei,Mizoram,IND.23.5_1,2003,34.93796804792811,34.79999923706055,4.005067783664048
Mamit,Mizoram,IND.23.6_1,2003,33.774910583272195,33.79999923706055,3.1632765241384755
Saiha,Mizoram,IND.23.7_1,2003,35.126530888728325,35.5,4.238126756439982
Serchhip,Mizoram,IND.23.8_1,2003,28.85112414276808,29.399999618530273,2.9089373867042556
Dimapur,Nagaland,IND.24.1_1,2003,25.864523919505142,26.100000381469727,0.9727527609487431
Kiphire,Nagaland,IND.24.2_1,2003,21.69604781682312,22.100000381469727,1.2698091179514004
Kohima,Nagaland,IND.24.3_1,2003,22.622533681441325,22.5,1.3158869875663557
Longleng,Nagaland,IND.24.4_1,2003,24.83102730724299,24.899999618530273,0.9286961012442645
Mokokchung,Nagaland,IND.24.5_1,2003,26.068017544612218,26.200000762939453,1.0796646431927535
Mon,Nagaland,IND.24.6_1,2003,23.790079793997965,24.100000381469727,1.398025161758211
Peren,Nagaland,IND.24.7_1,2003,23.333112582781457,23.100000381469727,1.7368587561896105
Phek,Nagaland,IND.24.8_1,2003,21.907800676658905,22.299999237060547,0.9579383034297955
Tuensang,Nagaland,IND.24.9_1,2003,22.467269779297883,22.600000381469727,1.3351073042876673
Wokha,Nagaland,IND.24.10_1,2003,26.793279022403258,26.899999618530273,1.6293396709210284
